2022-02-19 13:46:09,813 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:46:10,202 django.utils.autoreload 617 INFO     Watching for file changes with StatReloader
2022-02-19 13:46:24,028 django.server 157 INFO     "GET /accounts/register/ HTTP/1.1" 302 0
2022-02-19 13:46:24,053 django.request 230 WARNING  Not Found: /accounts/profile/
2022-02-19 13:46:24,054 django.server 157 WARNING  "GET /accounts/profile/ HTTP/1.1" 404 4879
2022-02-19 13:46:27,456 django.server 157 INFO     "GET /accounts/register/ HTTP/1.1" 302 0
2022-02-19 13:46:27,462 django.request 230 WARNING  Not Found: /accounts/profile/
2022-02-19 13:46:27,463 django.server 157 WARNING  "GET /accounts/profile/ HTTP/1.1" 404 4879
2022-02-19 13:47:03,589 django.utils.autoreload 240 INFO     /Users/jiawen.kou/workspace/django/recruitment/recruitment/urls.py changed, reloading.
2022-02-19 13:47:03,589 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:47:03,993 django.utils.autoreload 617 INFO     Watching for file changes with StatReloader
2022-02-19 13:47:20,521 django.utils.autoreload 240 INFO     /Users/jiawen.kou/workspace/django/recruitment/recruitment/urls.py changed, reloading.
2022-02-19 13:47:20,521 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:47:20,935 django.utils.autoreload 617 INFO     Watching for file changes with StatReloader
2022-02-19 13:47:35,423 django.utils.autoreload 240 INFO     /Users/jiawen.kou/workspace/django/recruitment/recruitment/urls.py changed, reloading.
2022-02-19 13:47:35,424 asyncio      58 DEBUG    Using selector: KqueueSelector
2022-02-19 13:47:35,846 django.utils.autoreload 617 INFO     Watching for file changes with StatReloader
2022-02-19 13:47:51,945 django.server 157 INFO     "GET /accounts/register/ HTTP/1.1" 302 0
2022-02-19 13:47:51,969 django.request 230 WARNING  Not Found: /accounts/profile/
2022-02-19 13:47:51,969 django.server 157 WARNING  "GET /accounts/profile/ HTTP/1.1" 404 4879
2022-02-19 13:47:58,007 django.request 230 WARNING  Not Found: /accounts/ register/
2022-02-19 13:47:58,007 django.server 157 WARNING  "GET /accounts/%20register/ HTTP/1.1" 404 4887
